,Space_GI,Affloss_Lasswell,Socrel_GI_neg_3,Space_GI_neg_3,Affloss_Lasswell_neg_3,attention_nouns,Virtue_GI_nouns,Affloss_Lasswell_nouns,Work_GI_verbs,Numb_GI_adverbs,Ord_GI_adverbs,Pos_GI_adverbs,Timespc_Lasswell_adverbs,attention_nouns_neg_3,polarity_nouns_neg_3,Causal_GI_nouns_neg_3,Affloss_Lasswell_nouns_neg_3,Numb_GI_adverbs_neg_3,Ord_GI_adverbs_neg_3,Pos_GI_adverbs_neg_3,outcome
62,0.0363636363636363,0.0,0.0363636363636363,0.0363636363636363,0.0,0.1845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1845,0.1159,0.0,0.0,0.0,0.0,0.0,False
63,0.0147058823529411,0.0,0.03125,0.015625,0.0,0.1368571428571428,0.0,0.0,0.2142857142857142,0.0,0.0,0.0,0.0,0.1368571428571428,0.0914285714285714,0.0555555555555555,0.0,0.0,0.0,0.0,True
64,0.0648648648648648,0.0,0.0115606936416184,0.0693641618497109,0.0,0.0891111111111111,0.0344827586206896,0.0,0.0,0.0,0.0,0.0,0.0,0.098,0.0666666666666666,0.0,0.0,0.0,0.0,0.0,True
65,0.1282051282051282,0.0,0.0857142857142857,0.1142857142857142,0.0,0.0605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0605,0.041,0.0,0.0,0.0,0.0,0.0,True
66,0.0457516339869281,0.0,0.0849673202614379,0.0457516339869281,0.0,0.0053214285714285,0.0943396226415094,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0053214285714285,0.1117142857142857,0.0188679245283018,0.0,0.0,0.0,0.0,False
67,0.0521739130434782,0.0,0.0439560439560439,0.0659340659340659,0.0,0.27025,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.27025,0.29325,0.0,0.0,0.0,0.0,0.0,True
68,0.03125,0.0,0.0,0.03125,0.0,0.33825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33825,0.261,0.0,0.0,0.0,0.0,0.0,False
69,0.034090909090909,0.0,0.0460526315789473,0.0394736842105263,0.0,0.3282608695652174,0.04,0.0,0.1428571428571428,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.324304347826087,0.2060869565217391,0.0222222222222222,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,True
70,0.0434782608695652,0.0,0.1477272727272727,0.0454545454545454,0.0,0.1195,0.064516129032258,0.0,0.0769230769230769,0.0,0.0,0.0,0.0,0.0988235294117647,0.3104117647058824,0.0,0.0,0.0,0.0,0.0,True
71,0.048780487804878,0.0,0.0467289719626168,0.0560747663551401,0.0,0.1005454545454545,0.0,0.0,0.1071428571428571,0.0,0.0,0.0,0.0,0.1118888888888889,0.132,0.0,0.0,0.0,0.0,0.0,True
72,0.0126582278481012,0.0,0.0289855072463768,0.0144927536231884,0.0,0.0855238095238095,0.0754716981132075,0.0,0.2571428571428571,0.1,0.1,0.1,0.2,0.0766999999999999,0.04855,0.0,0.0,0.25,0.25,0.25,True
73,0.1025641025641025,0.0,0.0,0.1025641025641025,0.0,0.0215,0.0,0.0,0.1428571428571428,0.25,0.25,0.25,0.25,0.0215,-0.0124999999999999,0.0,0.0,0.25,0.25,0.25,False
74,0.0439560439560439,0.0,0.0240963855421686,0.036144578313253,0.0,0.0768181818181818,0.032258064516129,0.0,0.0769230769230769,0.0,0.0,0.0,0.0,0.0768181818181818,0.0912727272727273,0.0333333333333333,0.0,0.0,0.0,0.0,True
75,0.0543478260869565,0.0,0.0131578947368421,0.0657894736842105,0.0,0.00575,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0075454545454545,0.1870909090909091,0.0,0.0,0.0,0.0,0.0,False
76,0.0549450549450549,0.0,0.036144578313253,0.0481927710843373,0.0,0.4154615384615384,0.0357142857142857,0.0,0.1764705882352941,0.0,0.0,0.0,0.2,0.4154615384615384,0.2971538461538461,0.0,0.0,0.0,0.0,0.0,True
77,0.0266666666666666,0.0,0.1126760563380281,0.028169014084507,0.0,0.0958461538461538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0958461538461538,0.1005384615384615,0.0,0.0,0.0,0.0,0.0,True
78,0.07,0.0,0.0416666666666666,0.0729166666666666,0.0,0.1609999999999999,0.0,0.0,0.0588235294117647,0.4,0.4,0.4,0.4,0.1609999999999999,0.103,0.0,0.0,0.5,0.5,0.5,False
79,0.0192307692307692,0.0,0.0208333333333333,0.0208333333333333,0.0,0.0647499999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0647499999999999,0.0528749999999999,0.0,0.0,0.0,0.0,0.0,False
80,0.0,0.0,0.0163934426229508,0.0,0.0,0.1883,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.1883,0.2227999999999999,0.0,0.0,0.0,0.0,0.0,False
81,0.0462427745664739,0.0,0.046979865771812,0.0335570469798657,0.0,0.1821666666666666,0.0217391304347826,0.0,0.2162162162162162,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1888823529411764,0.0611176470588235,0.0697674418604651,0.0,0.25,0.25,0.25,False
82,0.0285714285714285,0.0,0.0390625,0.03125,0.0,0.0508333333333333,0.081081081081081,0.0,0.1034482758620689,0.0,0.0,0.0,0.1,0.0508333333333333,0.0665833333333333,0.0,0.0,0.0,0.0,0.0,False
83,0.023076923076923,0.0,0.0789473684210526,0.0263157894736842,0.0,0.1459285714285714,0.081081081081081,0.0,0.0869565217391304,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.1482,0.1294666666666666,0.0,0.0,0.125,0.125,0.125,True
84,0.0689655172413793,0.0,0.0446428571428571,0.0714285714285714,0.0,-0.0012999999999999,0.0,0.0,0.2,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.4285714285714285,-0.0163124999999999,0.0051875,0.0476190476190476,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,True
85,0.0,0.0,0.1020408163265306,0.0,0.0,0.1021666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0911818181818181,0.1249090909090908,0.0,0.0,0.0,0.0,0.0,True
86,0.0,0.0,0.0606060606060606,0.0,0.0,0.0242,0.0,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.0242,-0.011,0.0,0.0,0.0,0.0,0.0,True
87,0.0519480519480519,0.0,0.0461538461538461,0.0461538461538461,0.0,0.1172,0.05,0.0,0.1333333333333333,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.1062857142857142,0.0478571428571428,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,False
88,0.0185185185185185,0.0,0.0476190476190476,0.0238095238095238,0.0,-0.393,0.0,0.0,0.2142857142857142,0.0,0.0,0.0,0.1,-0.752,-0.294,0.0,0.0,0.0,0.0,0.0,True
89,0.0642201834862385,0.0,0.0412371134020618,0.0721649484536082,0.0,0.1069,0.1388888888888889,0.0,0.1,0.1,0.1,0.1,0.3,0.1069,0.137,0.0,0.0,0.1428571428571428,0.1428571428571428,0.1428571428571428,True
90,0.0,0.0,0.032258064516129,0.0,0.0,0.1314999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1314999999999999,0.061,0.0,0.0,0.0,0.0,0.0,False
91,0.04,0.0,0.0434782608695652,0.0434782608695652,0.0,0.0806666666666666,0.0,0.0,0.2,0.0,0.0,0.0,0.25,0.0806666666666666,0.0383333333333333,0.0,0.0,0.0,0.0,0.0,True
92,0.0476190476190476,0.0,0.0231213872832369,0.0462427745664739,0.0,0.2680909090909091,0.1212121212121212,0.0,0.1612903225806451,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.2142857142857142,0.2797,0.2482,0.046875,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,False
93,0.0933333333333333,0.0,0.0,0.0985915492957746,0.0,0.0655833333333333,0.0,0.0,0.0,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.0655833333333333,-0.0475,0.0,0.0,0.25,0.25,0.25,True
94,0.0421052631578947,0.0,0.0473684210526315,0.0421052631578947,0.0,0.1634545454545454,0.02,0.0,0.0909090909090909,0.125,0.125,0.125,0.25,0.1634545454545454,0.1494090909090908,0.0,0.0,0.125,0.125,0.125,True
95,0.045045045045045,0.0,0.0679611650485436,0.0485436893203883,0.0,0.1549999999999999,0.0476190476190476,0.0,0.4210526315789473,0.0,0.0,0.0,0.0,0.1549999999999999,0.0821304347826087,0.0,0.0,0.0,0.0,0.0,True
96,0.0366492146596858,0.0157068062827225,0.0718562874251497,0.0359281437125748,0.0179640718562874,0.1417142857142857,0.025,0.075,0.1578947368421052,0.0,0.0,0.0,0.1578947368421052,0.1417142857142857,0.0472857142857142,0.0,0.0769230769230769,0.0,0.0,0.0,False
97,0.0384615384615384,0.0,0.1081081081081081,0.0405405405405405,0.0,-0.0615,0.1333333333333333,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,-0.0615,-0.0451249999999999,0.0,0.0,0.0,0.0,0.0,True
98,0.0126582278481012,0.0,0.0759493670886076,0.0126582278481012,0.0,-0.0252142857142857,0.0,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,-0.0252142857142857,-0.0207857142857142,0.0,0.0,0.0,0.0,0.0,True
99,0.1126760563380281,0.0,0.0845070422535211,0.1126760563380281,0.0,0.23625,0.0,0.0,0.2941176470588235,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.23625,0.17075,0.125,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,True
100,0.027027027027027,0.0,0.0606060606060606,0.0303030303030303,0.0,0.1595,0.0,0.0,0.0344827586206896,0.125,0.125,0.125,0.25,0.161,0.08675,0.04,0.0,0.2,0.2,0.2,True
101,0.0178571428571428,0.0,0.0625,0.0208333333333333,0.0,0.0806666666666666,0.0,0.0,0.375,0.0,0.0,0.0,0.0909090909090909,0.0806666666666666,0.1126666666666666,0.0,0.0,0.0,0.0,0.0,True
102,0.0909090909090909,0.0,0.0,0.0973451327433628,0.0,0.1198461538461538,0.0571428571428571,0.0,0.1481481481481481,0.0,0.0,0.0,0.1428571428571428,0.1198461538461538,0.1658461538461538,0.0,0.0,0.0,0.0,0.0,False
103,0.0761904761904762,0.0,0.0588235294117647,0.0470588235294117,0.0,0.0687499999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0581249999999999,-0.174625,0.3333333333333333,0.0,0.0,0.0,0.0,False
