filename,basic_ntokens,basic_ntypes,basic_ncontent_tokens,basic_ncontent_types,basic_nfunction_tokens,basic_nfunction_types,lexical_density_types,lexical_density_tokens,simple_ttr_aw,root_ttr_aw,log_ttr_aw,maas_ttr_aw,mattr50_aw,msttr50_aw,hdd42_aw,mtld_original_aw,mtld_ma_bi_aw,mtld_ma_wrap_aw
499.txt,78,46,37,29,41,17,0.6304347826086957,0.47435897435897434,0.5897435897435898,5.20847435706514,0.8787921224008574,0.06406015715429349,0.6710344827586203,0.64,0.699305722953884,35.733840774929675,32.5941576857629,35.52564102564103
1643.txt,93,52,45,34,48,18,0.6538461538461539,0.4838709677419355,0.5591397849462365,5.3921488125982115,0.8717389931649601,0.06515728618795585,0.6377272727272728,0.58,0.6926515391453738,41.16743119266055,30.752587991718425,38.225806451612904
1125.txt,102,49,47,23,55,26,0.46938775510204084,0.46078431372549017,0.4803921568627451,4.851722960585704,0.8414796054437733,0.07892083092732921,0.6645283018867927,0.65,0.6584705358528248,34.62959849683544,33.34993326659993,32.64705882352941
1131.txt,64,45,30,25,34,20,0.5555555555555556,0.46875,0.703125,5.625,0.9153088493882792,0.04688965210090207,0.7693333333333332,0.74,0.7757411884196653,53.189189189189186,55.785714285714285,54.625
1657.txt,24,19,9,7,15,12,0.3684210526315789,0.375,0.7916666666666666,3.878358759406699,0.9264912227254728,0.053259077344833566,0.7916666666666666,0.7916666666666666,0.0,24.073945945945944,11.166666666666668,25.0
894.txt,38,27,13,12,25,15,0.4444444444444444,0.34210526315789475,0.7105263157894737,4.379978370530589,0.9060505294676615,0.0594698354467892,0.7105263157894737,0.7105263157894737,0.0,37.378181818181815,37.25,33.921052631578945
658.txt,94,49,44,31,50,18,0.6326530612244898,0.46808510638297873,0.5212765957446809,5.053964106668087,0.856607480830492,0.07267269523761889,0.6524444444444445,0.64,0.6924609411769218,42.35573122529644,35.12947570332481,39.45744680851064
880.txt,143,58,74,36,69,22,0.6206896551724138,0.5174825174825175,0.40559440559440557,4.850203658041126,0.8181684725305961,0.08436342375793056,0.6206382978723403,0.63,0.6637019472239055,40.5472041692754,36.892897639418614,41.0979020979021
670.txt,147,69,63,37,84,32,0.5362318840579711,0.42857142857142855,0.46938775510204084,5.691024082012025,0.8484447852907124,0.06992756080497876,0.7381632653061228,0.74,0.7296161289668789,47.48014888337469,52.33215330878882,52.605442176870746
116.txt,47,36,19,18,28,18,0.5,0.40425531914893614,0.7659574468085106,5.2511396939242045,0.9307484567252631,0.041415963154352205,0.7659574468085106,0.7659574468085106,0.7825853353142902,56.229090909090914,38.0,49.22727272727273
1482.txt,164,77,75,45,89,32,0.5844155844155844,0.4573170731707317,0.4695121951219512,6.012689832711334,0.8517488611377063,0.06693525550027894,0.7676521739130429,0.7666666666666666,0.7521533064044204,56.00748021760633,58.74971698113208,60.76219512195122
1496.txt,72,46,40,24,32,22,0.5217391304347826,0.5555555555555556,0.6388888888888888,5.421151989096865,0.8952397241077967,0.056403619757632355,0.7530434782608696,0.76,0.7487320198542771,60.64353312302839,51.665625,48.013888888888886
102.txt,118,68,59,46,59,22,0.6764705882352942,0.5,0.576271186440678,6.259907401708599,0.8844658654519021,0.05576289293535405,0.702608695652174,0.67,0.7525540487557287,47.5283415389246,38.84763157894737,51.016949152542374
664.txt,86,54,44,30,42,24,0.5555555555555556,0.5116279069767442,0.627906976744186,5.822969752985674,0.8955260515764804,0.054005702799275884,0.7529729729729732,0.78,0.7646297100038199,69.62246316374757,55.030595813204506,47.906976744186046
857.txt,42,28,21,16,21,12,0.5714285714285714,0.5,0.6666666666666666,4.320493798938573,0.8915192755066496,0.06682936819073493,0.6666666666666666,0.6666666666666666,0.6666666666666671,32.09433962264151,27.035714285714285,25.071428571428573
17.txt,118,68,59,42,59,26,0.6176470588235294,0.5,0.576271186440678,6.259907401708599,0.8844658654519021,0.05576289293535405,0.7797101449275367,0.77,0.7609663938460873,54.266630116959064,59.29689390883421,52.71186440677966
1469.txt,141,73,68,44,73,29,0.6027397260273972,0.48226950354609927,0.5177304964539007,6.1477090237855885,0.8669766842982816,0.06189378966454795,0.7352173913043474,0.73,0.7650301785439052,53.57384464200433,49.33712121212121,53.5886524822695
843.txt,124,58,59,37,65,21,0.6379310344827587,0.47580645161290325,0.46774193548387094,5.208553758776472,0.8423663545962914,0.07529951873575454,0.6167999999999996,0.6799999999999999,0.6741230819828277,36.45772241208246,33.537024502504394,37.62903225806452
1327.txt,257,106,115,69,142,37,0.6509433962264151,0.4474708171206226,0.41245136186770426,6.612098332449136,0.8403991984910988,0.06622623672157428,0.7173076923076928,0.712,0.7415832367289157,50.061458333333334,48.334976525821595,50.62256809338521
1441.txt,183,82,92,54,91,28,0.6585365853658537,0.5027322404371585,0.44808743169398907,6.061614421827497,0.845902862197011,0.06811070458161801,0.753134328358209,0.7466666666666666,0.7396705233087552,52.40819432425174,54.79486340997133,53.32786885245902
1455.txt,99,55,49,30,50,25,0.5454545454545454,0.494949494949495,0.5555555555555556,5.527707983925667,0.8720845845000316,0.0640975945133923,0.7128000000000004,0.64,0.7286563741103876,49.5,44.552150537634404,49.45454545454545
1333.txt,70,45,36,23,34,22,0.5111111111111111,0.5142857142857142,0.6428571428571429,5.378528742004772,0.8960025309888516,0.05636419678292257,0.7085714285714284,0.68,0.7396518255700598,48.05704977649823,44.302499999999995,48.0
738.txt,85,54,46,32,39,22,0.5925925925925926,0.5411764705882353,0.6352941176470588,5.857122361103717,0.8978836771706367,0.05292594649529453,0.7783333333333334,0.74,0.7741535079002596,68.40600775193798,58.88636363636364,56.8
704.txt,108,66,54,38,54,28,0.5757575757575758,0.5,0.6111111111111112,6.3508529610858835,0.8948178807452445,0.051726610831084346,0.7298305084745762,0.75,0.767125550739983,56.629021311252885,44.78119658119658,53.101851851851855
1290.txt,207,89,96,52,111,37,0.5842696629213483,0.463768115942029,0.42995169082125606,6.185927617026551,0.841716307149139,0.06834443850343563,0.7200000000000006,0.72,0.7502266778064748,49.290399239543724,49.45306738183037,53.31884057971015
1284.txt,93,48,45,32,48,16,0.6666666666666666,0.4838709677419355,0.5161290322580645,4.977368134706041,0.8540796548990388,0.0741283256774744,0.6195454545454541,0.72,0.6625334572080093,38.251662971175165,31.648529411764706,32.38709677419355
710.txt,72,48,34,25,38,23,0.5208333333333334,0.4722222222222222,0.6666666666666666,5.656854249492381,0.9051913109828057,0.051045620102680836,0.7278260869565218,0.74,0.7659307618389988,60.29545454545453,34.45813204508856,47.638888888888886
923.txt,36,22,18,13,18,9,0.5909090909090909,0.5,0.6111111111111112,3.6666666666666665,0.862571820170157,0.08830428516441259,0.6111111111111112,0.6111111111111112,0.0,25.45670628183362,20.458333333333336,21.333333333333332
1509.txt,58,37,27,23,31,14,0.6216216216216216,0.46551724137931033,0.6379310344827587,4.858338015809735,0.8892916125815292,0.06278021434534951,0.7,0.68,0.6904330695893208,30.347017231761924,39.58571428571429,33.258620689655174
937.txt,96,53,42,29,54,24,0.5471698113207547,0.4375,0.5520833333333334,5.409289848646186,0.8698486064174097,0.0656577119282608,0.6336170212765958,0.6,0.700792796293579,29.350993377483444,29.26880796976984,30.989583333333332
1253.txt,34,29,16,16,18,13,0.5517241379310345,0.47058823529411764,0.8529411764705882,4.973458969132756,0.9548926737583074,0.029453442512162267,0.8529411764705882,0.8529411764705882,0.0,64.736,0.0,41.0
1535.txt,34,23,13,10,21,13,0.43478260869565216,0.38235294117647056,0.6764705882352942,3.9444674582777033,0.8891587215888662,0.07237532112110401,0.6764705882352942,0.6764705882352942,0.0,34.0,31.708333333333336,22.676470588235293
1521.txt,116,65,56,38,60,27,0.5846153846153846,0.4827586206896552,0.5603448275862069,6.035098490754186,0.8781546372477845,0.05902050968731172,0.7823880597014925,0.74,0.7604917961076865,53.94972067039106,58.60240963855422,53.89655172413793
1247.txt,78,53,41,34,37,19,0.6415094339622641,0.5256410256410257,0.6794871794871795,6.001068280966357,0.9113053158911504,0.04687645320838049,0.7324137931034485,0.7,0.7795642609629627,62.2741935483871,48.35416666666667,58.05128205128205
1910.txt,163,61,72,28,91,33,0.45901639344262296,0.44171779141104295,0.37423312883435583,4.77788874492654,0.8070426899855081,0.0872246592605248,0.6996491228070177,0.7200000000000001,0.6956513150162473,47.819628999681086,43.55801295301089,44.68711656441718
1904.txt,53,39,23,21,30,18,0.5384615384615384,0.4339622641509434,0.7358490566037735,5.357061993998872,0.9227436485525188,0.04480509923587105,0.76,0.76,0.7672232608573181,56.17999999999999,0.0,54.59615384615385
248.txt,174,76,74,39,100,37,0.5131578947368421,0.42528735632183906,0.4367816091954023,5.761545131199665,0.8394430935729045,0.07165961942151627,0.7028800000000007,0.7200000000000001,0.7152774537796562,51.3748401023345,44.867388575015696,47.10344827586207
260.txt,140,68,62,38,78,30,0.5588235294117647,0.44285714285714284,0.4857142857142857,5.747048932153913,0.8538674684090368,0.06809124579782168,0.6975824175824173,0.69,0.7331499299294749,46.666666666666664,41.54550581294464,44.47142857142857
1092.txt,81,45,36,25,45,20,0.5555555555555556,0.4444444444444444,0.5555555555555556,5.0,0.8662433801794818,0.07008523435992611,0.6449999999999999,0.6,0.6933556176594154,38.396797153024906,29.218487394957982,33.111111111111114
506.txt,96,49,38,23,58,26,0.46938775510204084,0.3958333333333333,0.5104166666666666,5.001041558182322,0.8526563125454867,0.07433073991018872,0.6642553191489363,0.6,0.6768511111021082,33.292827922312206,40.11145833333333,36.489583333333336
512.txt,128,62,63,37,65,25,0.5967741935483871,0.4921875,0.484375,5.480077554195743,0.8505994729124108,0.07089968690332044,0.6374683544303793,0.63,0.7064795228604716,40.17445482866043,36.83269441401971,41.96875
1086.txt,164,81,72,45,92,36,0.5555555555555556,0.43902439024390244,0.49390243902439024,6.325037356488545,0.8616792649111168,0.062451687152034537,0.7273043478260867,0.7266666666666666,0.7354780123640067,52.19975932611311,50.672259852216754,51.3719512195122
1938.txt,44,30,23,18,21,12,0.6,0.5227272727272727,0.6818181818181818,4.522670168666455,0.8987914747127658,0.06158286559466066,0.6818181818181818,0.6818181818181818,0.6914074297795226,38.95412844036697,38.06666666666666,34.36363636363637
274.txt,129,61,76,37,53,24,0.6065573770491803,0.5891472868217055,0.4728682170542636,5.3707505285863055,0.8458914711365835,0.07301681047311005,0.68675,0.72,0.7191059399235358,54.5838734952632,38.837697242933935,46.21705426356589
1079.txt,85,46,40,27,45,19,0.5869565217391305,0.47058823529411764,0.5411764705882353,4.989400529829092,0.8617920191002596,0.07163191936068225,0.6661111111111109,0.62,0.6975682999661263,44.63734261697753,40.53967797584819,43.10588235294118
1737.txt,99,51,47,31,52,20,0.6078431372549019,0.47474747474747475,0.5151515151515151,5.125692857821981,0.8556524663027371,0.07233162357931494,0.6616000000000001,0.66,0.7003322210686631,41.333045297434964,35.16969696969697,38.676767676767675
1051.txt,72,45,31,21,41,24,0.4666666666666667,0.4305555555555556,0.625,5.303300858899107,0.8901004623307207,0.0591706320114699,0.6808695652173912,0.66,0.7305819586516973,48.14524283744446,40.45870967741936,46.15277777777778
1045.txt,97,53,44,31,53,22,0.5849056603773585,0.4536082474226804,0.5463917525773195,5.381334675208182,0.8678781965043403,0.06650074652106673,0.6620833333333335,0.66,0.698336399974003,38.62194653310617,35.489102564102566,35.98969072164948
1723.txt,86,45,40,29,46,16,0.6444444444444445,0.46511627906976744,0.5232558139534884,4.852474794154729,0.8545949016979554,0.07516423608846663,0.6345945945945947,0.56,0.640378048301254,32.61336626022535,31.27232142857143,28.813953488372093
1069.txt,126,66,64,38,62,28,0.5757575757575758,0.5079365079365079,0.5238095238095238,5.879747322073336,0.8662966350254281,0.06365703674781263,0.7054545454545449,0.71,0.7684800461149867,56.39709003407664,43.525788547448215,48.58730158730159
1727.txt,23,20,13,12,10,8,0.6,0.5652173913043478,0.8695652173913043,4.170288281141495,0.9554258650310594,0.03273351237300015,0.8695652173913043,0.8695652173913043,0.0,49.37333333333333,0.0,28.0
1041.txt,125,66,54,36,71,30,0.5454545454545454,0.432,0.528,5.903219460599445,0.8677262849881189,0.06308030110559298,0.6921052631578948,0.6799999999999999,0.7362170483873303,50.71692402400862,42.743506493506494,45.928
1055.txt,76,46,37,26,39,20,0.5652173913043478,0.4868421052631579,0.6052631578947368,5.27656187902292,0.8840630663803374,0.061641905447456,0.7325925925925924,0.68,0.7204034621458997,38.0,45.03983516483517,44.671052631578945
1733.txt,116,59,50,32,66,27,0.5423728813559322,0.43103448275862066,0.5086206896551724,5.4780124762230304,0.8577805995002488,0.06888946214546533,0.6847761194029852,0.64,0.7096497091766463,28.529778012452425,37.619570613055345,37.327586206896555
1900.txt,127,72,54,38,73,34,0.5277777777777778,0.4251968503937008,0.5669291338582677,6.38896686779602,0.8828449526590374,0.055687251702230066,0.7328205128205124,0.73,0.7615065841739364,43.117283950617285,45.82706366128541,51.92125984251968
258.txt,128,70,57,38,71,32,0.5428571428571428,0.4453125,0.546875,6.18718433538229,0.8756118595635667,0.05902977976951179,0.7349367088607598,0.74,0.7603960496895703,58.16058394160584,49.29096889952153,54.6484375
1914.txt,61,43,28,23,33,20,0.5348837209302325,0.45901639344262296,0.7049180327868853,5.505585837114527,0.9149393145999463,0.04764424126679133,0.7583333333333334,0.76,0.7678668039060296,55.434306569343065,53.33333333333333,53.57377049180328
270.txt,71,42,34,25,37,17,0.5952380952380952,0.4788732394366197,0.5915492957746479,4.984482964414184,0.8768356353509822,0.06653007924811671,0.6618181818181817,0.62,0.6913423631211103,30.828947368421055,27.43997175141243,30.380281690140844
1082.txt,103,67,51,40,52,27,0.5970149253731343,0.49514563106796117,0.6504854368932039,6.601706163700764,0.9072143441545795,0.046096949473403766,0.7955555555555555,0.75,0.8040162021819602,58.643985508669275,68.91941391941393,68.75728155339806
516.txt,173,80,73,45,100,35,0.5625,0.42196531791907516,0.4624277456647399,6.082287370157644,0.8503354708964296,0.06687285346550231,0.722258064516129,0.6933333333333334,0.7365811993222457,43.25,45.7554373862221,44.38150289017341
502.txt,14,12,8,7,6,5,0.5833333333333334,0.5714285714285714,0.8571428571428571,3.2071349029490928,0.9415887339401864,0.05096399725118657,0.8571428571428571,0.8571428571428571,0.0,27.439999999999994,0.0,17.0
1096.txt,183,68,69,37,114,31,0.5441176470588235,0.3770491803278688,0.37158469945355194,5.0267046424910955,0.809966200385167,0.08399465538831846,0.6364179104477612,0.6333333333333333,0.6537554484814624,40.491379310344826,34.62671232876713,35.442622950819676
264.txt,65,46,29,24,36,22,0.5217391304347826,0.4461538461538462,0.7076923076923077,5.70559779110359,0.9171744615311684,0.04568642961636485,0.73,0.76,0.7778226532853706,65.0,49.27272727272727,52.16923076923077
1928.txt,157,77,69,41,88,36,0.5324675324675324,0.4394904458598726,0.49044585987261147,6.145269010400691,0.8590969642454821,0.06416642745943606,0.7496296296296292,0.7733333333333334,0.7432405889122696,54.13793103448276,49.4343776106934,46.8343949044586
933.txt,185,83,93,55,92,28,0.6626506024096386,0.5027027027027027,0.4486486486486487,6.102281363378604,0.8464634894366226,0.06772160601681805,0.7591176470588235,0.7266666666666666,0.7559823407352303,52.609128022040295,55.655079019377894,53.821621621621624
1519.txt,25,22,13,13,12,9,0.5909090909090909,0.52,0.88,4.4,0.9602863302391854,0.02840870818093278,0.88,0.88,0.0,58.33333333333334,0.0,31.0
927.txt,89,62,44,38,45,24,0.6129032258064516,0.4943820224719101,0.6966292134831461,6.571986856039432,0.9194628490904865,0.04131402676477535,0.7960000000000002,0.82,0.8062953521462332,81.63245033112582,76.42810457516339,74.96629213483146
1243.txt,157,74,79,44,78,30,0.5945945945945946,0.5031847133757962,0.4713375796178344,5.905842945060404,0.851237312998409,0.0677456671748984,0.741111111111111,0.7666666666666666,0.7490570570079694,47.4966112138016,49.32525252525252,47.560509554140125
1525.txt,138,81,63,47,75,34,0.5802469135802469,0.45652173913043476,0.5869565217391305,6.895177899145864,0.8918658213012698,0.0505328452368708,0.7813483146067408,0.8200000000000001,0.7984877940045851,69.61001964636543,61.23464439655172,66.78985507246377
1531.txt,133,64,63,36,70,28,0.5625,0.47368421052631576,0.48120300751879697,5.549503804954368,0.8504266207414806,0.0704255308484786,0.717857142857143,0.72,0.7322054605920509,50.50529684723979,44.21400235086688,47.75187969924812
1257.txt,40,29,19,16,21,13,0.5517241379310345,0.475,0.725,4.58530260724415,0.9128234933866372,0.05441525728452996,0.725,0.725,0.0,33.827160493827165,21.785714285714285,32.5
728.txt,90,56,47,30,43,26,0.5357142857142857,0.5222222222222223,0.6222222222222222,5.902918298980975,0.8945604338060164,0.05395418720281265,0.6863414634146342,0.72,0.7604684736260261,56.64564597499452,36.87745974955277,51.86666666666667
714.txt,105,62,58,37,47,25,0.5967741935483871,0.5523809523809524,0.5904761904761905,6.050580452280906,0.8868005041996972,0.05600637993303851,0.7685714285714285,0.74,0.7610686253072493,48.971774193548384,49.23863636363636,49.2952380952381
1280.txt,49,37,23,22,26,15,0.5945945945945946,0.46938775510204084,0.7551020408163265,5.285714285714286,0.9278223648705536,0.04270370519864699,0.7551020408163265,0.7551020408163265,0.7774964287287538,56.023333333333326,0.0,51.51063829787234
1294.txt,135,52,70,33,65,19,0.6346153846153846,0.5185185185185185,0.3851851851851852,4.475447422284127,0.8055091502619731,0.0912959521246414,0.5883720930232562,0.59,0.6253358019808003,32.36680327868852,31.02165939730373,32.39259259259259
700.txt,87,53,42,30,45,23,0.5660377358490566,0.4827586206896552,0.6091954022988506,5.682196434640312,0.8890223014145278,0.05721917863699321,0.7115789473684205,0.7,0.7488385212905634,54.75745777582804,45.20014347202296,51.35632183908046
847.txt,77,50,32,26,45,24,0.52,0.4155844155844156,0.6493506493506493,5.698028822981897,0.900598122039896,0.0526914215022264,0.6985714285714285,0.66,0.7340894982808721,44.53914889852253,29.166666666666664,40.857142857142854
1479.txt,107,57,48,31,59,26,0.543859649122807,0.4485981308411215,0.5327102803738317,5.510397987560282,0.8652256290701739,0.06641147544973221,0.7068965517241378,0.72,0.733145098393115,48.355769230769226,43.616424352567016,47.94392523364486
13.txt,202,77,99,48,103,29,0.6233766233766234,0.4900990099009901,0.3811881188118812,5.417701094423247,0.8183094126884939,0.07881253578933571,0.6712418300653599,0.64,0.7019744270708453,38.03346122225267,38.856892955661706,37.757425742574256
853.txt,46,33,22,19,24,14,0.5757575757575758,0.4782608695652174,0.717391304347826,4.8655845531116055,0.9132502105506186,0.05217223325999912,0.717391304347826,0.717391304347826,0.7331261480907585,41.364615384615384,34.75,40.5
1337.txt,179,69,77,40,102,29,0.5797101449275363,0.4301675977653631,0.3854748603351955,5.157302139988357,0.816231270060895,0.08157155722633781,0.6576923076923068,0.66,0.6835290496864002,38.73265224248125,38.28117715617716,38.82122905027933
1451.txt,131,78,61,53,70,25,0.6794871794871795,0.46564885496183206,0.5954198473282443,6.814891641956096,0.8936476901059852,0.05023083726314591,0.7292682926829264,0.73,0.7795071445070967,61.09811827956989,44.638606676342526,57.47328244274809
1445.txt,131,69,71,44,60,25,0.6376811594202898,0.5419847328244275,0.5267175572519084,6.028557990961161,0.8684995137421556,0.06210847260228682,0.7519512195121952,0.76,0.750246650464131,50.47706422018349,55.23359073359073,55.274809160305345
1323.txt,119,58,55,33,64,25,0.5689655172413793,0.46218487394957986,0.48739495798319327,5.316851282763626,0.8496208596406869,0.07245277662058797,0.653142857142857,0.65,0.6632572270801925,30.648285568065504,31.886386200049643,32.7563025210084
884.txt,134,85,73,58,61,27,0.6823529411764706,0.5447761194029851,0.6343283582089553,7.342881617441561,0.9070634071238595,0.04369159100556994,0.7915294117647056,0.82,0.8139106470229824,81.43314769704376,73.01232501521608,78.55970149253731
890.txt,56,40,26,20,30,20,0.5,0.4642857142857143,0.7142857142857143,5.3452248382484875,0.9164117169201275,0.0478142406815466,0.6914285714285715,0.7,0.7723617577391166,56.0,20.727777777777778,38.19642857142857
648.txt,72,44,36,25,36,19,0.5681818181818182,0.5,0.6111111111111112,5.185449728701349,0.8848457019106509,0.061999829492355184,0.7304347826086957,0.72,0.7123289577779174,36.0,39.07985175202157,36.458333333333336
660.txt,57,38,21,19,36,19,0.5,0.3684210526315789,0.6666666666666666,5.033222956847166,0.8997130926006459,0.05711506550445173,0.6625,0.68,0.7249803921849602,46.34826494980358,31.891666666666666,42.12280701754386
106.txt,104,39,47,24,57,15,0.6153846153846154,0.4519230769230769,0.375,3.824264635194589,0.7888142332737204,0.10470117801805805,0.5138181818181817,0.52,0.5718792136928046,25.164524421593832,25.475240206947525,26.76923076923077
1492.txt,124,75,68,52,56,23,0.6933333333333334,0.5483870967741935,0.6048387096774194,6.735198826004059,0.8956920990557081,0.049826512108671644,0.7290666666666666,0.73,0.7433723504203191,56.983818770226534,42.978784648187634,49.016129032258064
1486.txt,40,35,22,22,18,13,0.6285714285714286,0.55,0.875,5.533985905294664,0.9638016383333956,0.022594885249334014,0.875,0.875,0.0,89.60000000000001,0.0,49.0
112.txt,173,73,78,45,95,28,0.6164383561643836,0.4508670520231214,0.42196531791907516,5.55008722526885,0.8325667900743978,0.07481222557995122,0.6656451612903221,0.68,0.698825824719184,41.69156977701657,41.013480804141736,43.6242774566474
674.txt,169,77,66,42,103,35,0.5454545454545454,0.3905325443786982,0.4556213017751479,5.923076923076923,0.8467624144736788,0.06878158804439444,0.7005000000000003,0.7266666666666667,0.7179116457079183,40.892352185089976,42.44166666666666,47.467455621301774
1109.txt,68,39,33,21,35,18,0.5384615384615384,0.4852941176470588,0.5735294117647058,4.729444688208493,0.8682438573664704,0.07189931886276785,0.6284210526315789,0.54,0.6520518033083877,29.998116760828626,21.1875,27.955882352941178
489.txt,53,42,24,22,29,20,0.5238095238095238,0.4528301886792453,0.7924528301886793,5.769143685844939,0.9414092715765497,0.0339799039448458,0.8,0.8,0.8267309826688293,71.5018181818182,0.0,59.0
1653.txt,124,57,55,32,69,25,0.5614035087719298,0.4435483870967742,0.4596774193548387,5.118751107763085,0.8387583199876978,0.077023029404516,0.6520000000000001,0.6000000000000001,0.6517837618195657,37.274822951293544,31.66294307196563,29.81451612903226
1135.txt,145,63,63,37,82,26,0.5873015873015873,0.43448275862068964,0.43448275862068964,5.231865230785618,0.8325007807985328,0.07749685339482384,0.6431249999999998,0.64,0.6769165420886518,36.4683734939759,37.71716718960108,38.48275862068966
1121.txt,28,28,17,17,11,11,0.6071428571428571,0.6071428571428571,1.0,5.2915026221291805,1.0,0.0,1.0,1.0,0.0,0.0,0.0,39.0
1647.txt,43,31,19,17,24,14,0.5483870967741935,0.4418604651162791,0.7209302325581395,4.727455680310745,0.9130030572308226,0.05325902834059268,0.7209302325581395,0.7209302325581395,0.7248062015503878,43.071666666666665,42.0,37.627906976744185
1874.txt,119,75,64,46,55,29,0.6133333333333333,0.5378151260504201,0.6302521008403361,6.875238727711585,0.903405848323316,0.04653913087655542,0.7957142857142857,0.81,0.7951199572369875,60.52667868514703,64.78555555555556,63.65546218487395
338.txt,184,70,82,39,102,31,0.5571428571428572,0.44565217391304346,0.3804347826086957,5.1604684654214,0.8146783468713845,0.08182629580438232,0.720148148148148,0.7200000000000001,0.7121452554323835,43.97696171245224,48.770492207536,44.30978260869565
1860.txt,52,33,24,17,28,16,0.5151515151515151,0.46153846153846156,0.6346153846153846,4.576276618858141,0.8849131591208942,0.06706679290923263,0.66,0.66,0.6858002284383476,44.30769230769231,40.53365384615385,36.03846153846154
1848.txt,95,57,42,31,53,26,0.543859649122807,0.4421052631578947,0.6,5.848076606885379,0.8878262113962304,0.05671863768212777,0.7756521739130433,0.78,0.751964502195507,56.877458720261195,61.24798534798535,51.67368421052632
1690.txt,86,45,38,25,48,20,0.5555555555555556,0.4418604651162791,0.5232558139534884,4.852474794154729,0.8545949016979554,0.07516423608846663,0.6183783783783782,0.74,0.6803941882855716,44.216981132075475,27.826013513513516,33.383720930232556
304.txt,63,43,32,23,31,20,0.5348837209302325,0.5079365079365079,0.6825396825396826,5.417490779798923,0.9078150637330066,0.05123262313795341,0.7014285714285714,0.72,0.741261380079295,45.955669083717865,26.548333333333332,39.53968253968254
462.txt,86,53,38,29,48,24,0.5471698113207547,0.4418604651162791,0.6162790697674418,5.715136979782236,0.8913296717773851,0.05617493679188918,0.7724324324324328,0.74,0.760787060691467,56.41225585209483,58.30126728110599,55.43023255813954
476.txt,117,77,57,50,60,27,0.6493506493506493,0.48717948717948717,0.6581196581196581,7.118652518223773,0.9121475782547535,0.04247801098063451,0.7917647058823526,0.78,0.8052310786852342,68.6289920632771,61.09234234234235,73.88034188034187
310.txt,149,81,73,53,76,28,0.654320987654321,0.4899328859060403,0.5436241610738255,6.635778556204229,0.8781967043593486,0.05604825385246001,0.7288,0.7,0.7560542970574315,56.105844610870236,50.029323308270676,51.557046979865774
1684.txt,186,70,86,39,100,31,0.5571428571428572,0.46236559139784944,0.3763440860215054,5.132649025747366,0.8129929572400325,0.08239963699542188,0.7090510948905119,0.68,0.6979122499618357,46.5,41.829531884404105,40.74731182795699
477.txt,90,46,48,25,42,21,0.5434782608695652,0.5333333333333333,0.5111111111111111,4.8488257455915145,0.8508451861271924,0.07632359502588054,0.6619512195121948,0.62,0.6625917553289707,36.696991440725746,35.270294117647055,34.22222222222222
1685.txt,184,94,93,59,91,35,0.6276595744680851,0.5054347826086957,0.5108695652173914,6.929771939280165,0.8712081976543993,0.05686629672247081,0.7845925925925916,0.7533333333333333,0.7904970164685883,68.75717288235006,59.63429166666667,66.04347826086956
311.txt,142,60,64,31,78,29,0.5166666666666667,0.4507042253521127,0.4225352112676056,5.035088149780135,0.8261677646604283,0.08076623924170344,0.6066666666666665,0.55,0.6848078119461111,28.572907153729073,31.43018715001474,30.845070422535212
305.txt,43,34,24,21,19,13,0.6176470588235294,0.5581395348837209,0.7906976744186046,5.184951391308559,0.9375625907014266,0.03822382310800085,0.7906976744186046,0.7906976744186046,0.7934662236987823,57.524444444444434,0.0,48.0
1691.txt,167,70,71,41,96,29,0.5857142857142857,0.4251497005988024,0.41916167664670656,5.416762627738958,0.8301094916805278,0.07643372896398169,0.7471186440677972,0.7133333333333333,0.7194324321687358,57.996010302654824,52.51953125,49.98203592814371
1849.txt,79,47,36,25,43,22,0.5319148936170213,0.45569620253164556,0.5949367088607594,5.287913134352312,0.8811519742789099,0.06262981081297171,0.6746666666666666,0.68,0.7122115725713324,26.368258178603007,28.105263157894736,28.848101265822784
463.txt,34,29,19,17,15,12,0.5862068965517241,0.5588235294117647,0.8529411764705882,4.973458969132756,0.9548926737583074,0.029453442512162267,0.8529411764705882,0.8529411764705882,0.0,64.736,0.0,41.0
1861.txt,25,19,9,8,16,11,0.42105263157894735,0.36,0.76,3.8,0.9147414002175751,0.06098874004143829,0.76,0.76,0.0,23.051075268817208,11.166666666666668,24.5
339.txt,123,67,55,39,68,28,0.582089552238806,0.44715447154471544,0.5447154471544715,6.041186552271796,0.87375967105183,0.06040481371961595,0.6986486486486482,0.7,0.7130933581001607,43.17305236270754,36.51814138576779,39.073170731707314
1875.txt,76,42,31,22,45,20,0.5238095238095238,0.40789473684210525,0.5526315789473685,4.817730411281796,0.8630569754812585,0.07281052470100237,0.6088888888888887,0.6,0.6589613104202828,29.547374248655494,28.011111111111113,30.0
1120.txt,119,72,54,40,65,32,0.5555555555555556,0.453781512605042,0.6050420168067226,6.600229178603121,0.8948641158112572,0.05065454366698828,0.7711428571428568,0.76,0.7920911968825176,57.19808466612384,59.926587301587304,61.21848739495798
1646.txt,125,62,63,34,62,28,0.5483870967741935,0.504,0.496,5.5454485841994785,0.8547775910169053,0.06925543207968685,0.7213157894736839,0.7,0.718158839100083,47.74617056160355,41.69991582491582,46.712
