idx,nwords,Admiration/Awe_GALC,Amusement_GALC,Anger_GALC,Anxiety_GALC,Beingtouched_GALC,Boredom_GALC,Compassion_GALC,Contempt_GALC,Contentment_GALC,Desperation_GALC,Disappointment_GALC,Disgust_GALC,Dissatisfaction_GALC,Fear_GALC,Feelinglove_GALC,Gratitude_GALC,Guilt_GALC,Happiness_GALC,Hatred_GALC,Hope_GALC,Humility_GALC,Interest/Enthusiasm_GALC,Joy_GALC,Longing_GALC,Lust_GALC,Pleasure/Enjoyment_GALC,Pride_GALC,Relaxation/Serenity_GALC,Relief_GALC,Sadness_GALC,Shame_GALC,Surprise_GALC,Tension/Stress_GALC,Positive_GALC,Negative_GALC,Anger_EmoLex,Anticipation_EmoLex,Disgust_EmoLex,Fear_EmoLex,Joy_EmoLex,Negative_EmoLex,Positive_EmoLex,Sadness_EmoLex,Surprise_EmoLex,Trust_EmoLex,Valence,Valence_nwords,Arousal,Arousal_nwords,Dominance,Dominance_nwords,pleasantness,attention,sensitivity,aptitude,polarity,vader_negative,vader_neutral,vader_positive,vader_compound,hu_liu_pos_perc,hu_liu_neg_perc,hu_liu_pos_nwords,hu_liu_neg_nwords,hu_liu_prop,Positiv_GI,Negativ_GI,Pstv_GI,Affil_GI,Ngtv_GI,Hostile_GI,Strong_GI,Power_GI,Weak_GI,Submit_GI,Active_GI,Passive_GI,Pleasur_GI,Pain_GI,Feel_GI,Arousal_GI,Emot_GI,Virtue_GI,Vice_GI,Ovrst_GI,Undrst_GI,Academ_GI,Doctrin_GI,Econ_2_GI,Exch_GI,Econ_GI,Exprsv_GI,Legal_GI,Milit_GI,Polit_2_GI,Polit_GI,Relig_GI,Role_GI,Coll_GI,Work_GI,Ritual_GI,Socrel_GI,Race_GI,Kin_2_GI,Male_GI,Female_GI,Nonadlt_GI,Hu_GI,Ani_GI,Place_GI,Social_GI,Region_GI,Route_GI,Aquatic_GI,Land_GI,Sky_GI,Object_GI,Tool_GI,Food_GI,Vehicle_GI,Bldgpt_GI,Comnobj_GI,Natobj_GI,Bodypt_GI,Comform_GI,Com_GI,Say_GI,Need_GI,Goal_GI,Try_GI,Means_GI,Persist_GI,Complet_GI,Fail_GI,Natrpro_GI,Begin_GI,Vary_GI,Increas_GI,Decreas_GI,Finish_GI,Stay_GI,Rise_GI,Exert_GI,Fetch_GI,Travel_GI,Fall_GI,Think_GI,Know_GI,Causal_GI,Ought_GI,Perceiv_GI,Compare_GI,Eval_2_GI,Eval_GI,Solve_GI,Abs_2_GI,Abs_GI,Quality_GI,Quan_GI,Numb_GI,Ord_GI,Card_GI,Freq_GI,Dist_GI,Time_2_GI,Time_GI,Space_GI,Pos_GI,Dim_GI,Rel_GI,Color_GI,Self_GI,Our_GI,You_GI,Name_GI,Yes_GI,No_GI,Negate_GI,Intrj_GI,Iav_GI,Dav_GI,Sv_GI,Ipadj_GI,Indadj_GI,Powgain_Lasswell,Powloss_Lasswell,Powends_Lasswell,Powaren_Lasswell,Powcon_Lasswell,Powcoop_Lasswell,Powaupt_Lasswell,Powpt_Lasswell,Powdoct_Lasswell,Powauth_Lasswell,Powoth_Lasswell,Powtot_Lasswell,Rcethic_Lasswell,Rcrelig_Lasswell,Rcgain_Lasswell,Rcloss_Lasswell,Rcends_Lasswell,Rctot_Lasswell,Rspgain_Lasswell,Rsploss_Lasswell,Rspoth_Lasswell,Rsptot_Lasswell,Affgain_Lasswell,Affloss_Lasswell,Affpt_Lasswell,Affoth_Lasswell,Afftot_Lasswell,Wltpt_Lasswell,Wlttran_Lasswell,Wltoth_Lasswell,Wlttot_Lasswell,Wlbgain_Lasswell,Wlbloss_Lasswell,Wlbphys_Lasswell,Wlbpsyc_Lasswell,Wlbpt_Lasswell,Wlbtot_Lasswell,Enlgain_Lasswell,Enlloss_Lasswell,Enlends_Lasswell,Enlpt_Lasswell,Enloth_Lasswell,Enltot_Lasswell,Sklasth_Lasswell,Sklpt_Lasswell,Skloth_Lasswell,Skltot_Lasswell,Trngain_Lasswell,Trnloss_Lasswell,Tranlw_Lasswell,Meanslw_Lasswell,Endslw_Lasswell,Arenalw_Lasswell,Ptlw_Lasswell,Nation_Lasswell,Anomie_Lasswell,Negaff_Lasswell,Posaff_Lasswell,Surelw_Lasswell,If_Lasswell,Notlw_Lasswell,Timespc_Lasswell,formlw_Lasswell,Admiration/Awe_GALC_neg_3,Amusement_GALC_neg_3,Anger_GALC_neg_3,Anxiety_GALC_neg_3,Beingtouched_GALC_neg_3,Boredom_GALC_neg_3,Compassion_GALC_neg_3,Contentment_GALC_neg_3,Desperation_GALC_neg_3,Disappointment_GALC_neg_3,Disgust_GALC_neg_3,Dissatisfaction_GALC_neg_3,Fear_GALC_neg_3,Feelinglove_GALC_neg_3,Gratitude_GALC_neg_3,Guilt_GALC_neg_3,Happiness_GALC_neg_3,Hatred_GALC_neg_3,Hope_GALC_neg_3,Humility_GALC_neg_3,Interest/Enthusiasm_GALC_neg_3,Joy_GALC_neg_3,Longing_GALC_neg_3,Lust_GALC_neg_3,Pleasure/Enjoyment_GALC_neg_3,Pride_GALC_neg_3,Relaxation/Serenity_GALC_neg_3,Relief_GALC_neg_3,Sadness_GALC_neg_3,Shame_GALC_neg_3,Surprise_GALC_neg_3,Tension/Stress_GALC_neg_3,Positive_GALC_neg_3,Negative_GALC_neg_3,Anger_EmoLex_neg_3,Anticipation_EmoLex_neg_3,Disgust_EmoLex_neg_3,Fear_EmoLex_neg_3,Joy_EmoLex_neg_3,Negative_EmoLex_neg_3,Positive_EmoLex_neg_3,Sadness_EmoLex_neg_3,Surprise_EmoLex_neg_3,Trust_EmoLex_neg_3,Valence_neg_3,Valence_nwords_neg_3,Arousal_neg_3,Arousal_nwords_neg_3,Dominance_neg_3,Dominance_nwords_neg_3,pleasantness_neg_3,attention_neg_3,sensitivity_neg_3,aptitude_neg_3,polarity_neg_3,hu_liu_pos_perc_neg_3,hu_liu_neg_perc_neg_3,hu_liu_pos_nwords_neg_3,hu_liu_neg_nwords_neg_3,hu_liu_prop_neg_3,Positiv_GI_neg_3,Negativ_GI_neg_3,Pstv_GI_neg_3,Affil_GI_neg_3,Ngtv_GI_neg_3,Hostile_GI_neg_3,Strong_GI_neg_3,Power_GI_neg_3,Weak_GI_neg_3,Submit_GI_neg_3,Active_GI_neg_3,Passive_GI_neg_3,Pleasur_GI_neg_3,Pain_GI_neg_3,Feel_GI_neg_3,Arousal_GI_neg_3,Emot_GI_neg_3,Virtue_GI_neg_3,Vice_GI_neg_3,Ovrst_GI_neg_3,Undrst_GI_neg_3,Academ_GI_neg_3,Doctrin_GI_neg_3,Econ_2_GI_neg_3,Exch_GI_neg_3,Econ_GI_neg_3,Exprsv_GI_neg_3,Legal_GI_neg_3,Milit_GI_neg_3,Polit_2_GI_neg_3,Polit_GI_neg_3,Relig_GI_neg_3,Role_GI_neg_3,Coll_GI_neg_3,Work_GI_neg_3,Ritual_GI_neg_3,Socrel_GI_neg_3,Race_GI_neg_3,Kin_2_GI_neg_3,Male_GI_neg_3,Female_GI_neg_3,Nonadlt_GI_neg_3,Hu_GI_neg_3,Ani_GI_neg_3,Place_GI_neg_3,Social_GI_neg_3,Region_GI_neg_3,Route_GI_neg_3,Aquatic_GI_neg_3,Land_GI_neg_3,Sky_GI_neg_3,Object_GI_neg_3,Tool_GI_neg_3,Food_GI_neg_3,Vehicle_GI_neg_3,Bldgpt_GI_neg_3,Comnobj_GI_neg_3,Natobj_GI_neg_3,Bodypt_GI_neg_3,Comform_GI_neg_3,Com_GI_neg_3,Say_GI_neg_3,Need_GI_neg_3,Goal_GI_neg_3,Try_GI_neg_3,Means_GI_neg_3,Persist_GI_neg_3,Complet_GI_neg_3,Fail_GI_neg_3,Natrpro_GI_neg_3,Begin_GI_neg_3,Vary_GI_neg_3,Increas_GI_neg_3,Decreas_GI_neg_3,Finish_GI_neg_3,Stay_GI_neg_3,Rise_GI_neg_3,Exert_GI_neg_3,Fetch_GI_neg_3,Travel_GI_neg_3,Fall_GI_neg_3,Think_GI_neg_3,Know_GI_neg_3,Causal_GI_neg_3,Ought_GI_neg_3,Perceiv_GI_neg_3,Compare_GI_neg_3,Eval_2_GI_neg_3,Eval_GI_neg_3,Solve_GI_neg_3,Abs_2_GI_neg_3,Abs_GI_neg_3,Quality_GI_neg_3,Quan_GI_neg_3,Numb_GI_neg_3,Ord_GI_neg_3,Card_GI_neg_3,Freq_GI_neg_3,Dist_GI_neg_3,Time_2_GI_neg_3,Time_GI_neg_3,Space_GI_neg_3,Pos_GI_neg_3,Dim_GI_neg_3,Rel_GI_neg_3,Color_GI_neg_3,Self_GI_neg_3,Our_GI_neg_3,You_GI_neg_3,Name_GI_neg_3,Yes_GI_neg_3,No_GI_neg_3,Negate_GI_neg_3,Intrj_GI_neg_3,Iav_GI_neg_3,Dav_GI_neg_3,Sv_GI_neg_3,Ipadj_GI_neg_3,Indadj_GI_neg_3,Powgain_Lasswell_neg_3,Powloss_Lasswell_neg_3,Powends_Lasswell_neg_3,Powaren_Lasswell_neg_3,Powcon_Lasswell_neg_3,Powcoop_Lasswell_neg_3,Powaupt_Lasswell_neg_3,Powpt_Lasswell_neg_3,Powdoct_Lasswell_neg_3,Powauth_Lasswell_neg_3,Powoth_Lasswell_neg_3,Powtot_Lasswell_neg_3,Rcethic_Lasswell_neg_3,Rcrelig_Lasswell_neg_3,Rcgain_Lasswell_neg_3,Rcloss_Lasswell_neg_3,Rcends_Lasswell_neg_3,Rctot_Lasswell_neg_3,Rspgain_Lasswell_neg_3,Rsploss_Lasswell_neg_3,Rspoth_Lasswell_neg_3,Rsptot_Lasswell_neg_3,Affgain_Lasswell_neg_3,Affloss_Lasswell_neg_3,Affpt_Lasswell_neg_3,Affoth_Lasswell_neg_3,Afftot_Lasswell_neg_3,Wltpt_Lasswell_neg_3,Wlttran_Lasswell_neg_3,Wltoth_Lasswell_neg_3,Wlttot_Lasswell_neg_3,Wlbgain_Lasswell_neg_3,Wlbloss_Lasswell_neg_3,Wlbphys_Lasswell_neg_3,Wlbpsyc_Lasswell_neg_3,Wlbpt_Lasswell_neg_3,Wlbtot_Lasswell_neg_3,Enlgain_Lasswell_neg_3,Enlloss_Lasswell_neg_3,Enlends_Lasswell_neg_3,Enlpt_Lasswell_neg_3,Enloth_Lasswell_neg_3,Enltot_Lasswell_neg_3,Sklasth_Lasswell_neg_3,Sklpt_Lasswell_neg_3,Skloth_Lasswell_neg_3,Skltot_Lasswell_neg_3,Trngain_Lasswell_neg_3,Trnloss_Lasswell_neg_3,Tranlw_Lasswell_neg_3,Meanslw_Lasswell_neg_3,Endslw_Lasswell_neg_3,Arenalw_Lasswell_neg_3,Ptlw_Lasswell_neg_3,Nation_Lasswell_neg_3,Anomie_Lasswell_neg_3,Negaff_Lasswell_neg_3,Posaff_Lasswell_neg_3,Surelw_Lasswell_neg_3,If_Lasswell_neg_3,Notlw_Lasswell_neg_3,Timespc_Lasswell_neg_3,formlw_Lasswell_neg_3,negative_adjectives_component,social_order_component,action_component,positive_adjectives_component,joy_component,affect_friends_and_family_component,fear_and_digust_component,politeness_component,polarity_nouns_component,polarity_verbs_component,virtue_adverbs_component,positive_nouns_component,respect_component,trust_verbs_component,failure_component,well_being_component,economy_component,certainty_component,positive_verbs_component,objects_component,basic_ntokens,basic_ntypes,basic_ncontent_tokens,basic_ncontent_types,basic_nfunction_tokens,basic_nfunction_types,lexical_density_types,lexical_density_tokens,simple_ttr_aw,root_ttr_aw,log_ttr_aw,maas_ttr_aw,mattr50_aw,msttr50_aw,hdd42_aw,mtld_original_aw,mtld_ma_bi_aw,mtld_ma_wrap_aw,flesch,gunningFog,characters_per_word,syll_per_word,ttr,long_words,complex_words,past_tense,first_person,PRON,AUX,SCONJ,ADV,NOUN,ADP,NUM,VERB,ADJ,PUNCT,X,entities,num_tokens
0,105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019047619047619,0.0,0.0095238095238095,0.0,0.0285714285714285,0.0666666666666666,0.0,0.0,0.0571428571428571,6.04,0.6902857142857143,4.6925,0.5362857142857143,5.444166666666667,0.6221904761904762,0.0575,0.1991388888888889,-0.0718611111111111,0.1897777777777778,0.1248333333333333,0.0,0.848,0.152,0.9062,0.8,0.2,0.0380952380952381,0.0095238095238095,4.0,0.0952380952380952,0.0571428571428571,0.0952380952380952,0.0285714285714285,0.0380952380952381,0.0380952380952381,0.1238095238095238,0.0571428571428571,0.0571428571428571,0.0285714285714285,0.1619047619047619,0.0666666666666666,0.0,0.0,0.0,0.0,0.0,0.0857142857142857,0.0285714285714285,0.0761904761904762,0.019047619047619,0.0,0.0,0.0761904761904762,0.0,0.0571428571428571,0.0,0.0,0.0,0.019047619047619,0.019047619047619,0.0,0.0285714285714285,0.0571428571428571,0.0571428571428571,0.0095238095238095,0.0761904761904762,0.0,0.0,0.0,0.0,0.0,0.0857142857142857,0.0,0.019047619047619,0.0,0.0,0.0,0.0,0.019047619047619,0.0,0.0285714285714285,0.0095238095238095,0.0,0.0,0.0,0.019047619047619,0.0,0.0,0.019047619047619,0.0095238095238095,0.0,0.0095238095238095,0.0,0.0,0.0666666666666666,0.0,0.019047619047619,0.0095238095238095,0.0,0.019047619047619,0.0,0.019047619047619,0.0,0.019047619047619,0.0095238095238095,0.0,0.0095238095238095,0.0,0.0666666666666666,0.0,0.0,0.019047619047619,0.0666666666666666,0.0,0.0,0.019047619047619,0.0,0.019047619047619,0.0571428571428571,0.019047619047619,0.0285714285714285,0.0095238095238095,0.0857142857142857,0.0095238095238095,0.0,0.0095238095238095,0.019047619047619,0.0,0.0476190476190476,0.0095238095238095,0.0761904761904762,0.0,0.0,0.019047619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2095238095238095,0.1333333333333333,0.0761904761904762,0.0,0.0,0.0095238095238095,0.019047619047619,0.0,0.0,0.0095238095238095,0.0,0.019047619047619,0.0,0.0,0.0,0.0095238095238095,0.0666666666666666,0.0095238095238095,0.0,0.0,0.0,0.0,0.0095238095238095,0.0,0.019047619047619,0.0,0.019047619047619,0.0,0.0,0.0,0.0,0.0,0.0285714285714285,0.0,0.0285714285714285,0.0571428571428571,0.0,0.0,0.0095238095238095,0.0,0.0,0.0095238095238095,0.0095238095238095,0.0,0.0,0.0,0.0285714285714285,0.0285714285714285,0.0,0.0,0.0,0.0,0.0380952380952381,0.019047619047619,0.0761904761904762,0.019047619047619,0.019047619047619,0.019047619047619,0.019047619047619,0.0,0.0,0.0,0.019047619047619,0.0095238095238095,0.019047619047619,0.0,0.0666666666666666,0.019047619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0099009900990099,0.0,0.0099009900990099,0.0,0.0198019801980198,0.0693069306930693,0.0,0.0,0.0594059405940594,6.04,0.7176237623762377,4.6925,0.5575247524752476,5.444166666666667,0.6468316831683169,0.0598285714285714,0.2048285714285714,-0.0739142857142857,0.1975714285714286,0.1294285714285714,0.8,0.2,0.0380952380952381,0.0095238095238095,4.0,0.099009900990099,0.0495049504950495,0.099009900990099,0.0297029702970297,0.0297029702970297,0.0297029702970297,0.1287128712871287,0.0495049504950495,0.0495049504950495,0.0198019801980198,0.1485148514851485,0.0495049504950495,0.0,0.0,0.0,0.0,0.0,0.0891089108910891,0.0297029702970297,0.0792079207920792,0.0198019801980198,0.0,0.0,0.0792079207920792,0.0,0.0594059405940594,0.0,0.0,0.0,0.0198019801980198,0.0198019801980198,0.0,0.0297029702970297,0.0594059405940594,0.0594059405940594,0.0099009900990099,0.0693069306930693,0.0,0.0,0.0,0.0,0.0,0.0891089108910891,0.0,0.0198019801980198,0.0,0.0,0.0,0.0,0.0198019801980198,0.0,0.0297029702970297,0.0099009900990099,0.0,0.0,0.0,0.0198019801980198,0.0,0.0,0.0198019801980198,0.0099009900990099,0.0,0.0,0.0,0.0,0.0693069306930693,0.0,0.0198019801980198,0.0099009900990099,0.0,0.0198019801980198,0.0,0.0198019801980198,0.0,0.0198019801980198,0.0,0.0,0.0099009900990099,0.0,0.0693069306930693,0.0,0.0,0.0198019801980198,0.0693069306930693,0.0,0.0,0.0198019801980198,0.0,0.0198019801980198,0.0495049504950495,0.0198019801980198,0.0297029702970297,0.0099009900990099,0.0891089108910891,0.0099009900990099,0.0,0.0099009900990099,0.0198019801980198,0.0,0.0396039603960396,0.0099009900990099,0.0792079207920792,0.0,0.0,0.0099009900990099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.198019801980198,0.1287128712871287,0.0693069306930693,0.0,0.0,0.0099009900990099,0.0198019801980198,0.0,0.0,0.0,0.0,0.0198019801980198,0.0,0.0,0.0,0.0099009900990099,0.0594059405940594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0198019801980198,0.0,0.0198019801980198,0.0,0.0,0.0,0.0,0.0,0.0297029702970297,0.0,0.0297029702970297,0.0594059405940594,0.0,0.0,0.0099009900990099,0.0,0.0,0.0099009900990099,0.0099009900990099,0.0,0.0,0.0,0.0297029702970297,0.0297029702970297,0.0,0.0,0.0,0.0,0.0297029702970297,0.0198019801980198,0.0693069306930693,0.0198019801980198,0.0198019801980198,0.0198019801980198,0.0198019801980198,0.0,0.0,0.0,0.0198019801980198,0.0099009900990099,0.0198019801980198,0.0,0.0693069306930693,0.0198019801980198,-1.2419009346534653,0.3300346534653465,0.7382815181518152,0.3975303158887318,0.3017567185289957,0.2372095370108439,0.053019801980198,0.2042307692307692,0.4125847093406594,0.5246116666666667,0.0,0.0,0.0171287128712871,0.1411910891089109,0.178819801980198,0.0825307692307692,0.0339801980198019,0.2049956043956044,0.0140952380952381,0.124900507743082,106,65,50,39,56,26,0.6,0.4716981132075472,0.6132075471698113,6.313358105322217,0.8951306505034248,0.051779512070324,0.7729824561403509,0.78,0.7918029701837369,62.31999638728324,63.377906976744185,64.56603773584905,50.64316037735851,14.750943396226416,4.566037735849057,1.528301886792453,0.6509433962264151,0.2241379310344827,0.0948275862068965,0.0172413793103448,0.0,0.043103448275862,0.0689655172413793,0.0258620689655172,0.043103448275862,0.2241379310344827,0.1034482758620689,0.0172413793103448,0.1379310344827586,0.0603448275862069,0.0862068965517241,0.0,0.0172413793103448,116
1,160,0.0,0.0,0.0,0.0,0.0,0.00625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00625,0.00625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00625,0.0,0.0,0.0125,0.04375,0.0,0.0125,0.01875,0.01875,0.08125,0.00625,0.0,0.025,6.695384615384615,0.5439999999999999,5.336153846153845,0.4335624999999999,5.844615384615385,0.474875,0.1291315789473684,0.233078947368421,-0.0588157894736842,0.1971578947368421,0.1655789473684211,0.017,0.949,0.034,0.2023,0.8461538461538461,0.1538461538461538,0.06875,0.0125,5.5,0.0875,0.0375,0.08125,0.0375,0.0375,0.01875,0.06875,0.05,0.05,0.00625,0.23125,0.0875,0.0,0.0,0.0,0.0125,0.00625,0.0375,0.025,0.08125,0.025,0.01875,0.00625,0.04375,0.0,0.10625,0.0,0.0,0.0,0.0125,0.01875,0.0,0.025,0.05,0.06875,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.075,0.00625,0.0125,0.0125,0.0,0.0,0.0,0.0,0.0,0.0375,0.025,0.00625,0.0,0.0,0.0,0.00625,0.0,0.03125,0.0125,0.0,0.04375,0.04375,0.0375,0.03125,0.0,0.00625,0.00625,0.0,0.00625,0.00625,0.0375,0.0,0.025,0.0,0.0,0.0125,0.0,0.0,0.0,0.0,0.04375,0.01875,0.0,0.0,0.0375,0.0,0.0375,0.05,0.075,0.09375,0.0,0.1,0.00625,0.0,0.00625,0.01875,0.0,0.05625,0.01875,0.01875,0.0125,0.0,0.04375,0.0,0.0,0.0,0.0,0.00625,0.0125,0.0125,0.03125,0.0,0.19375,0.14375,0.09375,0.0,0.0,0.00625,0.00625,0.0,0.0,0.0,0.00625,0.0125,0.0,0.0,0.0,0.0125,0.04375,0.03125,0.0,0.0,0.0,0.0,0.03125,0.0,0.00625,0.00625,0.0125,0.00625,0.0,0.0,0.0,0.00625,0.0,0.0,0.00625,0.00625,0.0,0.0,0.00625,0.0,0.0,0.00625,0.0625,0.0,0.0125,0.0,0.0625,0.11875,0.0,0.00625,0.075,0.08125,0.0125,0.00625,0.05625,0.01875,0.05625,0.0375,0.03125,0.0,0.0,0.0,0.0125,0.03125,0.025,0.03125,0.04375,0.025,0.0,0.0,0.0,0.0,0.0,0.0067567567567567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067567567567567,0.0067567567567567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067567567567567,0.0,0.0,0.0135135135135135,0.0472972972972973,0.0,0.0135135135135135,0.0202702702702702,0.0202702702702702,0.0878378378378378,0.0067567567567567,0.0,0.027027027027027,6.695384615384615,0.5881081081081081,5.336153846153845,0.4687162162162162,5.844615384615385,0.5133783783783784,0.1350277777777778,0.2401388888888888,-0.06275,0.2096666666666666,0.1731111111111111,0.8461538461538461,0.1538461538461538,0.06875,0.0125,5.5,0.0878378378378378,0.0405405405405405,0.0878378378378378,0.0405405405405405,0.0405405405405405,0.0202702702702702,0.0743243243243243,0.054054054054054,0.054054054054054,0.0067567567567567,0.2364864864864864,0.0945945945945946,0.0,0.0,0.0,0.0135135135135135,0.0067567567567567,0.0405405405405405,0.027027027027027,0.0878378378378378,0.027027027027027,0.0202702702702702,0.0067567567567567,0.0472972972972973,0.0,0.1148648648648648,0.0,0.0,0.0,0.0135135135135135,0.0202702702702702,0.0,0.027027027027027,0.054054054054054,0.0743243243243243,0.0,0.027027027027027,0.0,0.0,0.0,0.0,0.0,0.081081081081081,0.0067567567567567,0.0135135135135135,0.0135135135135135,0.0,0.0,0.0,0.0,0.0,0.0405405405405405,0.027027027027027,0.0067567567567567,0.0,0.0,0.0,0.0067567567567567,0.0,0.0337837837837837,0.0135135135135135,0.0,0.0472972972972973,0.0337837837837837,0.027027027027027,0.0337837837837837,0.0,0.0067567567567567,0.0067567567567567,0.0,0.0067567567567567,0.0067567567567567,0.0405405405405405,0.0,0.027027027027027,0.0,0.0,0.0135135135135135,0.0,0.0,0.0,0.0,0.0472972972972973,0.0135135135135135,0.0,0.0,0.0405405405405405,0.0,0.0405405405405405,0.054054054054054,0.0675675675675675,0.0878378378378378,0.0,0.1081081081081081,0.0067567567567567,0.0,0.0067567567567567,0.0202702702702702,0.0,0.0608108108108108,0.0202702702702702,0.0202702702702702,0.0135135135135135,0.0,0.0472972972972973,0.0,0.0,0.0,0.0,0.0067567567567567,0.0135135135135135,0.0135135135135135,0.0135135135135135,0.0,0.1959459459459459,0.1554054054054054,0.0945945945945946,0.0,0.0,0.0067567567567567,0.0067567567567567,0.0,0.0,0.0,0.0067567567567567,0.0135135135135135,0.0,0.0,0.0,0.0135135135135135,0.0472972972972973,0.0337837837837837,0.0,0.0,0.0,0.0,0.0337837837837837,0.0,0.0067567567567567,0.0067567567567567,0.0135135135135135,0.0067567567567567,0.0,0.0,0.0,0.0067567567567567,0.0,0.0,0.0067567567567567,0.0067567567567567,0.0,0.0,0.0067567567567567,0.0,0.0,0.0067567567567567,0.0675675675675675,0.0,0.0135135135135135,0.0,0.0675675675675675,0.1283783783783783,0.0,0.0067567567567567,0.081081081081081,0.0878378378378378,0.0135135135135135,0.0067567567567567,0.0472972972972973,0.0202702702702702,0.0472972972972973,0.0405405405405405,0.0337837837837837,0.0,0.0,0.0,0.0135135135135135,0.0337837837837837,0.027027027027027,0.0135135135135135,0.0472972972972973,0.027027027027027,-0.4685334731808732,0.7419970335308569,0.5034123361998362,-0.0743913813813813,0.2634767267267267,0.2088038411443358,0.0685677113283496,0.0595124999999999,0.4771546408308004,1.4417136666666663,0.0,0.8835125,0.0172141891891891,0.3299350556438792,0.0667283566989449,0.0480231382978723,0.8185915915915914,0.1786456117021276,0.318625,0.1285244249568717,161,87,80,53,81,34,0.6091954022988506,0.4968944099378882,0.5403726708074534,6.856560534280176,0.878872807176848,0.0548875170165005,0.777321428571428,0.7599999999999999,0.781546070426006,64.62764848798777,61.50744742990654,55.65217391304348,76.89626016260164,10.100813008130082,4.554878048780488,1.3719512195121952,0.573170731707317,0.1777777777777777,0.1055555555555555,0.0111111111111111,0.0,0.05,0.0833333333333333,0.0388888888888888,0.0222222222222222,0.2555555555555555,0.1055555555555555,0.0055555555555555,0.1166666666666666,0.05,0.0888888888888888,0.0055555555555555,0.0,180
